id,user_id,article_id,campaign_id,click,datetime,device,os,browser
12103,2535,431,4,0,2019-12-10 03:25:08,pc,mac,safari
12104,2535,255,1,0,2019-12-10 03:25:52,pc,mac,safari
12105,42,420,4,0,2019-12-10 03:26:09,pc,win,firefox
12106,42,420,1,0,2019-12-10 03:26:10,pc,win,firefox
12107,42,168,0,1,2019-12-10 03:26:14,pc,win,firefox
12108,2535,411,3,0,2019-12-10 03:26:26,pc,mac,safari
12109,42,294,1,0,2019-12-10 03:26:47,pc,win,firefox
12110,42,242,0,0,2019-12-10 03:27:03,pc,win,firefox
12111,2535,491,2,0,2019-12-10 03:27:10,pc,mac,safari
12112,42,6,4,0,2019-12-10 03:27:22,pc,win,firefox
12113,42,298,4,0,2019-12-10 03:27:25,pc,win,firefox
12114,42,242,4,0,2019-12-10 03:27:32,pc,win,firefox
12115,2767,462,3,0,2019-12-10 03:28:55,pc,win,ie
12116,2102,283,0,0,2019-12-10 03:38:28,pc,mac,safari
12117,2102,293,2,0,2019-12-10 03:38:45,pc,mac,safari
12118,2102,178,1,0,2019-12-10 03:39:06,pc,mac,safari
12119,2102,398,3,0,2019-12-10 03:39:09,pc,mac,safari
12120,1660,46,1,0,2019-12-10 03:45:15,mobile,ios,safari
12121,1660,440,3,0,2019-12-10 03:46:11,mobile,ios,safari
12122,3537,43,3,0,2019-12-10 03:54:11,pc,win,ie
12123,577,138,0,0,2019-12-10 03:57:15,mobile,android,chrome
12124,577,303,1,0,2019-12-10 03:57:31,mobile,android,chrome
12125,577,394,3,0,2019-12-10 03:57:48,mobile,android,chrome
12126,577,99,1,0,2019-12-10 03:58:05,mobile,android,chrome
12127,577,189,4,0,2019-12-10 03:58:12,mobile,android,chrome
12128,577,392,4,0,2019-12-10 03:58:14,mobile,android,chrome
12129,577,420,0,0,2019-12-10 03:58:27,mobile,android,chrome
12130,577,241,3,0,2019-12-10 03:58:34,mobile,android,chrome
12131,577,138,3,0,2019-12-10 03:58:38,mobile,android,chrome
12132,577,383,2,0,2019-12-10 03:58:47,mobile,android,chrome
12133,4209,304,0,0,2019-12-10 04:04:43,mobile,android,chrome
12134,4209,317,4,0,2019-12-10 04:05:01,mobile,android,chrome
12135,2915,355,2,0,2019-12-10 04:05:24,mobile,ios,safari
12136,4209,84,2,0,2019-12-10 04:05:24,mobile,android,chrome
12137,2915,117,3,0,2019-12-10 04:05:33,mobile,ios,safari
12138,4209,291,0,0,2019-12-10 04:05:37,mobile,android,chrome
12139,2915,355,2,0,2019-12-10 04:05:50,mobile,ios,safari
12140,3765,114,2,1,2019-12-10 04:08:07,pc,mac,chrome
12141,3765,27,3,0,2019-12-10 04:08:21,pc,mac,chrome
12142,3765,282,4,0,2019-12-10 04:09:03,pc,mac,chrome
12143,1805,122,1,0,2019-12-10 04:09:26,mobile,android,chrome
12144,1805,263,4,0,2019-12-10 04:10:18,mobile,android,chrome
12145,1805,222,1,0,2019-12-10 04:10:25,mobile,android,chrome
12146,4908,315,2,0,2019-12-10 04:16:30,mobile,ios,safari
12147,4908,285,1,0,2019-12-10 04:17:06,mobile,ios,safari
12148,510,480,2,0,2019-12-10 04:17:46,pc,win,ie
12149,4908,109,4,0,2019-12-10 04:17:57,mobile,ios,safari
12150,510,489,0,0,2019-12-10 04:18:03,pc,win,ie
12151,510,329,4,0,2019-12-10 04:18:21,pc,win,ie
12152,510,237,1,0,2019-12-10 04:18:36,pc,win,ie
12153,4908,159,4,0,2019-12-10 04:18:43,mobile,ios,safari
12154,1368,382,3,0,2019-12-10 04:18:44,mobile,ios,safari
12155,510,261,3,0,2019-12-10 04:18:51,pc,win,ie
12156,1368,398,3,0,2019-12-10 04:18:59,mobile,ios,safari
12157,510,337,0,0,2019-12-10 04:19:03,pc,win,ie
12158,510,220,1,0,2019-12-10 04:19:10,pc,win,ie
12159,510,384,0,0,2019-12-10 04:19:12,pc,win,ie
12160,1368,174,0,0,2019-12-10 04:19:16,mobile,ios,safari
12161,510,384,1,0,2019-12-10 04:19:28,pc,win,ie
12162,1368,293,0,0,2019-12-10 04:19:30,mobile,ios,safari
12163,510,263,1,0,2019-12-10 04:19:32,pc,win,ie
12164,510,55,0,0,2019-12-10 04:19:34,pc,win,ie
12165,244,137,2,0,2019-12-10 04:44:08,pc,win,firefox
12166,2265,327,2,0,2019-12-10 04:45:28,mobile,ios,safari
12167,244,227,4,0,2019-12-10 04:45:31,pc,win,firefox
12168,2265,440,4,0,2019-12-10 04:46:27,mobile,ios,safari
12169,2265,28,1,0,2019-12-10 04:47:42,mobile,ios,safari
12170,2514,152,0,0,2019-12-10 04:58:23,pc,win,ie
12171,2514,19,4,0,2019-12-10 04:59:02,pc,win,ie
12172,4372,207,2,0,2019-12-10 05:04:33,mobile,ios,safari
12173,4372,226,1,0,2019-12-10 05:04:54,mobile,ios,safari
12174,4902,203,3,0,2019-12-10 05:05:23,pc,mac,safari
12175,4372,207,4,0,2019-12-10 05:05:26,mobile,ios,safari
12176,4902,460,3,0,2019-12-10 05:05:34,pc,mac,safari
12177,4902,423,4,0,2019-12-10 05:06:15,pc,mac,safari
12178,1808,317,2,0,2019-12-10 05:06:21,pc,win,ie
12179,1808,23,0,0,2019-12-10 05:06:41,pc,win,ie
12180,3978,355,0,0,2019-12-10 05:06:52,pc,win,chrome
12181,4902,137,0,0,2019-12-10 05:06:53,pc,mac,safari
12182,4902,137,0,0,2019-12-10 05:06:56,pc,mac,safari
12183,1808,209,2,0,2019-12-10 05:07:02,pc,win,ie
12184,1808,364,3,0,2019-12-10 05:07:10,pc,win,ie
12185,1808,364,3,0,2019-12-10 05:07:33,pc,win,ie
12186,1808,317,0,0,2019-12-10 05:07:45,pc,win,ie
12187,3814,240,0,0,2019-12-10 05:12:53,pc,mac,firefox
12188,3814,95,1,0,2019-12-10 05:13:21,pc,mac,firefox
12189,3814,353,0,0,2019-12-10 05:13:29,pc,mac,firefox
12190,3814,353,0,0,2019-12-10 05:14:42,pc,mac,firefox
12191,1274,201,1,0,2019-12-10 05:18:35,mobile,android,chrome
12192,1274,239,4,0,2019-12-10 05:19:07,mobile,android,chrome
12193,1274,72,1,0,2019-12-10 05:19:37,mobile,android,chrome
12194,3700,370,0,0,2019-12-10 05:20:08,mobile,android,chrome
12195,1274,160,0,0,2019-12-10 05:20:21,mobile,android,chrome
12196,3700,406,3,0,2019-12-10 05:20:47,mobile,android,chrome
12197,3700,370,2,0,2019-12-10 05:20:58,mobile,android,chrome
12198,1274,448,1,0,2019-12-10 05:21:04,mobile,android,chrome
12199,3700,273,4,0,2019-12-10 05:21:31,mobile,android,chrome
12200,3700,406,0,0,2019-12-10 05:21:33,mobile,android,chrome
12201,1396,239,4,0,2019-12-10 05:23:58,mobile,ios,safari
12202,1396,457,4,0,2019-12-10 05:24:25,mobile,ios,safari
12203,1396,128,2,0,2019-12-10 05:24:46,mobile,ios,safari
12204,1396,442,0,0,2019-12-10 05:24:54,mobile,ios,safari
12205,1396,31,0,0,2019-12-10 05:24:58,mobile,ios,safari
12206,1396,201,1,0,2019-12-10 05:25:29,mobile,ios,safari
12207,1396,457,4,0,2019-12-10 05:25:46,mobile,ios,safari
12208,4524,119,4,0,2019-12-10 05:36:38,mobile,ios,safari
12209,4524,69,0,0,2019-12-10 05:36:47,mobile,ios,safari
12210,2201,76,0,0,2019-12-10 05:36:56,mobile,android,chrome
12211,2201,220,2,0,2019-12-10 05:37:29,mobile,android,chrome
12212,2201,251,4,0,2019-12-10 05:37:59,mobile,android,chrome
12213,709,136,3,0,2019-12-10 05:42:15,pc,win,ie
12214,709,466,1,0,2019-12-10 05:43:36,pc,win,ie
12215,261,377,4,0,2019-12-10 05:44:22,pc,mac,chrome
12216,261,336,0,0,2019-12-10 05:44:34,pc,mac,chrome
12217,261,315,4,0,2019-12-10 05:44:35,pc,mac,chrome
12218,261,302,1,0,2019-12-10 05:44:40,pc,mac,chrome
12219,261,302,4,0,2019-12-10 05:44:48,pc,mac,chrome
12220,261,159,3,0,2019-12-10 05:44:54,pc,mac,chrome
12221,261,406,0,1,2019-12-10 05:44:59,pc,mac,chrome
12222,261,449,1,0,2019-12-10 05:44:59,pc,mac,chrome
12223,261,273,0,0,2019-12-10 05:45:11,pc,mac,chrome
12224,261,449,0,0,2019-12-10 05:45:21,pc,mac,chrome
12225,261,449,3,1,2019-12-10 05:45:23,pc,mac,chrome
12226,1377,101,2,0,2019-12-10 05:46:29,mobile,ios,safari
12227,3444,265,2,0,2019-12-10 05:47:36,pc,win,ie
12228,3444,268,0,0,2019-12-10 05:49:23,pc,win,ie
12229,3444,96,3,0,2019-12-10 05:49:37,pc,win,ie
12230,3980,341,2,0,2019-12-10 05:52:26,mobile,ios,safari
12231,3980,477,0,0,2019-12-10 05:52:41,mobile,ios,safari
12232,4699,448,0,0,2019-12-10 06:00:54,pc,win,ie
12233,4699,72,0,0,2019-12-10 06:01:55,pc,win,ie
12234,1093,185,0,0,2019-12-10 06:07:27,pc,win,ie
12235,1093,20,1,0,2019-12-10 06:08:19,pc,win,ie
12236,1093,185,4,0,2019-12-10 06:08:36,pc,win,ie
12237,57,32,3,0,2019-12-10 06:09:54,pc,mac,chrome
12238,57,231,0,0,2019-12-10 06:10:38,pc,mac,chrome
12239,57,301,3,0,2019-12-10 06:11:22,pc,mac,chrome
12240,3657,348,4,0,2019-12-10 06:11:37,pc,win,ie
12241,3657,385,0,0,2019-12-10 06:11:51,pc,win,ie
12242,4628,427,1,0,2019-12-10 06:11:52,pc,mac,chrome
12243,4628,476,4,0,2019-12-10 06:11:56,pc,mac,chrome
12244,4628,367,3,0,2019-12-10 06:11:57,pc,mac,chrome
12245,4628,380,3,0,2019-12-10 06:11:58,pc,mac,chrome
12246,4628,334,0,0,2019-12-10 06:12:03,pc,mac,chrome
12247,3657,30,4,0,2019-12-10 06:12:08,pc,win,ie
12248,3657,20,4,0,2019-12-10 06:12:19,pc,win,ie
12249,4628,402,4,0,2019-12-10 06:12:28,pc,mac,chrome
12250,4628,334,2,0,2019-12-10 06:12:31,pc,mac,chrome
12251,57,132,3,0,2019-12-10 06:12:32,pc,mac,chrome
12252,3657,30,1,0,2019-12-10 06:12:40,pc,win,ie
12253,4628,407,4,0,2019-12-10 06:12:53,pc,mac,chrome
12254,4628,10,0,0,2019-12-10 06:12:59,pc,mac,chrome
12255,4628,154,1,0,2019-12-10 06:13:07,pc,mac,chrome
12256,57,317,4,0,2019-12-10 06:13:42,pc,mac,chrome
12257,57,37,3,0,2019-12-10 06:14:56,pc,mac,chrome
12258,132,300,1,0,2019-12-10 06:19:21,mobile,ios,safari
12259,3140,417,4,0,2019-12-10 06:25:19,pc,mac,safari
12260,3140,287,3,0,2019-12-10 06:25:23,pc,mac,safari
12261,3140,272,0,0,2019-12-10 06:25:39,pc,mac,safari
12262,3039,236,2,0,2019-12-10 06:25:48,mobile,android,chrome
12263,3140,332,0,0,2019-12-10 06:25:55,pc,mac,safari
12264,3140,332,4,0,2019-12-10 06:26:05,pc,mac,safari
12265,3140,198,2,0,2019-12-10 06:26:14,pc,mac,safari
12266,3140,213,0,0,2019-12-10 06:26:19,pc,mac,safari
12267,3140,50,1,0,2019-12-10 06:26:24,pc,mac,safari
12268,3140,55,3,0,2019-12-10 06:26:36,pc,mac,safari
12269,3039,86,1,0,2019-12-10 06:27:34,mobile,android,chrome
12270,922,71,0,0,2019-12-10 06:27:38,mobile,android,chrome
12271,922,128,2,0,2019-12-10 06:27:59,mobile,android,chrome
12272,922,31,2,0,2019-12-10 06:28:04,mobile,android,chrome
12273,922,71,2,0,2019-12-10 06:28:16,mobile,android,chrome
12274,922,121,3,0,2019-12-10 06:29:23,mobile,android,chrome
12275,4867,287,3,0,2019-12-10 06:29:32,mobile,android,chrome
12276,3039,19,1,0,2019-12-10 06:29:37,mobile,android,chrome
12277,4867,198,1,0,2019-12-10 06:29:46,mobile,android,chrome
12278,922,176,4,0,2019-12-10 06:30:00,mobile,android,chrome
12279,4867,425,4,0,2019-12-10 06:30:21,mobile,android,chrome
12280,4867,314,3,0,2019-12-10 06:30:41,mobile,android,chrome
12281,4867,164,3,0,2019-12-10 06:30:48,mobile,android,chrome
12282,1016,299,2,0,2019-12-10 06:35:47,pc,win,chrome
12283,1016,470,4,0,2019-12-10 06:36:07,pc,win,chrome
12284,1016,470,2,0,2019-12-10 06:36:23,pc,win,chrome
12285,1016,139,2,0,2019-12-10 06:36:42,pc,win,chrome
12286,1016,415,3,0,2019-12-10 06:36:52,pc,win,chrome
12287,1016,283,3,0,2019-12-10 06:37:04,pc,win,chrome
12288,1016,357,2,0,2019-12-10 06:37:19,pc,win,chrome
12289,1016,293,4,0,2019-12-10 06:37:31,pc,win,chrome
12290,2922,17,3,0,2019-12-10 06:45:30,pc,win,edge
12291,2922,384,0,0,2019-12-10 06:45:31,pc,win,edge
12292,2922,65,0,0,2019-12-10 06:45:40,pc,win,edge
12293,2922,65,2,0,2019-12-10 06:45:52,pc,win,edge
12294,1529,477,0,0,2019-12-10 06:46:03,mobile,android,chrome
12295,1529,468,3,0,2019-12-10 06:46:18,mobile,android,chrome
12296,1529,409,2,1,2019-12-10 06:46:31,mobile,android,chrome
12297,1529,468,1,0,2019-12-10 06:46:51,mobile,android,chrome
12298,1529,381,1,1,2019-12-10 06:46:57,mobile,android,chrome
12299,4098,248,3,0,2019-12-10 06:47:18,mobile,ios,safari
12300,1529,323,0,0,2019-12-10 06:47:22,mobile,android,chrome
12301,1529,271,0,0,2019-12-10 06:47:26,mobile,android,chrome
12302,4098,208,0,0,2019-12-10 06:47:29,mobile,ios,safari
12303,4098,248,3,0,2019-12-10 06:47:32,mobile,ios,safari
12304,1529,474,2,1,2019-12-10 06:47:33,mobile,android,chrome
12305,1529,181,4,0,2019-12-10 06:47:38,mobile,android,chrome
12306,4098,302,3,0,2019-12-10 06:47:44,mobile,ios,safari
12307,4098,336,1,0,2019-12-10 06:47:46,mobile,ios,safari
12308,4098,406,2,0,2019-12-10 06:47:49,mobile,ios,safari
12309,4098,109,2,0,2019-12-10 06:47:49,mobile,ios,safari
12310,4098,285,1,0,2019-12-10 06:48:06,mobile,ios,safari
12311,4098,336,1,0,2019-12-10 06:48:15,mobile,ios,safari
