id,user_id,article_id,campaign_id,click,datetime,device,os,browser
3572,3278,254,0,0,2019-12-04 02:53:30,mobile,android,chrome
3573,3278,100,4,0,2019-12-04 02:53:41,mobile,android,chrome
3574,3278,135,4,0,2019-12-04 02:53:42,mobile,android,chrome
3575,3278,229,0,0,2019-12-04 02:53:59,mobile,android,chrome
3576,1495,475,0,0,2019-12-04 02:54:00,pc,mac,safari
3577,3278,497,3,0,2019-12-04 02:54:12,mobile,android,chrome
3578,3278,229,1,0,2019-12-04 02:54:33,mobile,android,chrome
3579,3278,135,3,0,2019-12-04 02:54:48,mobile,android,chrome
3580,3278,135,3,0,2019-12-04 02:54:58,mobile,android,chrome
3581,1495,467,4,0,2019-12-04 02:55:03,pc,mac,safari
3582,1495,282,1,0,2019-12-04 02:55:56,pc,mac,safari
3583,2041,191,2,0,2019-12-04 02:58:03,mobile,android,chrome
3584,2041,149,4,0,2019-12-04 02:58:27,mobile,android,chrome
3585,2041,400,4,0,2019-12-04 02:58:41,mobile,android,chrome
3586,2041,494,2,0,2019-12-04 02:58:55,mobile,android,chrome
3587,1688,349,4,0,2019-12-04 03:10:05,mobile,ios,safari
3588,1688,445,2,0,2019-12-04 03:10:35,mobile,ios,safari
3589,1688,168,1,0,2019-12-04 03:10:51,mobile,ios,safari
3590,1688,135,2,0,2019-12-04 03:10:52,mobile,ios,safari
3591,4407,497,1,0,2019-12-04 03:18:21,pc,win,ie
3592,4407,148,1,0,2019-12-04 03:18:57,pc,win,ie
3593,2858,115,1,0,2019-12-04 03:20:37,pc,win,ie
3594,2858,56,2,0,2019-12-04 03:20:59,pc,win,ie
3595,2858,86,4,1,2019-12-04 03:21:10,pc,win,ie
3596,2858,86,4,0,2019-12-04 03:21:22,pc,win,ie
3597,2858,158,2,0,2019-12-04 03:21:26,pc,win,ie
3598,4804,68,1,0,2019-12-04 03:24:18,mobile,ios,safari
3599,737,49,4,0,2019-12-04 03:24:34,pc,mac,safari
3600,4804,145,4,0,2019-12-04 03:24:45,mobile,ios,safari
3601,737,493,0,1,2019-12-04 03:24:45,pc,mac,safari
3602,4804,51,0,0,2019-12-04 03:24:49,mobile,ios,safari
3603,737,49,2,0,2019-12-04 03:25:31,pc,mac,safari
3604,2718,49,0,0,2019-12-04 03:32:04,pc,win,ie
3605,2718,473,2,0,2019-12-04 03:32:52,pc,win,ie
3606,4023,198,0,0,2019-12-04 03:41:26,mobile,android,chrome
3607,4023,52,1,0,2019-12-04 03:41:47,mobile,android,chrome
3608,4023,365,4,0,2019-12-04 03:41:57,mobile,android,chrome
3609,4023,30,3,0,2019-12-04 03:42:28,mobile,android,chrome
3610,4023,75,2,0,2019-12-04 03:43:06,mobile,android,chrome
3611,4023,386,3,0,2019-12-04 03:43:19,mobile,android,chrome
3612,1971,150,3,0,2019-12-04 03:43:33,pc,win,ie
3613,4023,386,0,0,2019-12-04 03:43:56,mobile,android,chrome
3614,577,158,0,0,2019-12-04 04:05:25,mobile,android,chrome
3615,577,9,2,0,2019-12-04 04:05:35,mobile,android,chrome
3616,3140,223,2,0,2019-12-04 04:05:43,pc,mac,safari
3617,577,284,3,0,2019-12-04 04:05:46,mobile,android,chrome
3618,577,330,1,0,2019-12-04 04:05:53,mobile,android,chrome
3619,3140,200,0,0,2019-12-04 04:05:53,pc,mac,safari
3620,3140,52,3,0,2019-12-04 04:05:57,pc,mac,safari
3621,577,357,1,0,2019-12-04 04:06:05,mobile,android,chrome
3622,577,153,3,0,2019-12-04 04:06:08,mobile,android,chrome
3623,577,17,0,0,2019-12-04 04:06:09,mobile,android,chrome
3624,577,65,2,1,2019-12-04 04:06:26,mobile,android,chrome
3625,4813,238,2,0,2019-12-04 04:14:35,mobile,ios,safari
3626,932,484,2,0,2019-12-04 04:18:34,pc,mac,safari
3627,932,384,1,0,2019-12-04 04:18:53,pc,mac,safari
3628,932,107,4,0,2019-12-04 04:18:59,pc,mac,safari
3629,932,158,2,0,2019-12-04 04:19:11,pc,mac,safari
3630,932,65,0,0,2019-12-04 04:19:23,pc,mac,safari
3631,932,107,3,0,2019-12-04 04:19:38,pc,mac,safari
3632,932,59,3,0,2019-12-04 04:19:47,pc,mac,safari
3633,4802,31,4,0,2019-12-04 04:22:48,mobile,ios,safari
3634,4802,368,3,0,2019-12-04 04:22:52,mobile,ios,safari
3635,4439,384,4,0,2019-12-04 04:23:08,mobile,android,chrome
3636,4439,9,4,0,2019-12-04 04:23:15,mobile,android,chrome
3637,4439,17,2,0,2019-12-04 04:23:18,mobile,android,chrome
3638,4439,158,2,0,2019-12-04 04:23:30,mobile,android,chrome
3639,4802,368,1,0,2019-12-04 04:23:31,mobile,ios,safari
3640,1901,54,3,0,2019-12-04 04:25:38,pc,win,ie
3641,978,197,0,1,2019-12-04 04:25:47,mobile,ios,safari
3642,1901,23,1,0,2019-12-04 04:25:51,pc,win,ie
3643,1901,209,4,0,2019-12-04 04:26:11,pc,win,ie
3644,978,344,3,0,2019-12-04 04:26:33,mobile,ios,safari
3645,978,344,3,0,2019-12-04 04:26:38,mobile,ios,safari
3646,1901,390,4,0,2019-12-04 04:26:44,pc,win,ie
3647,1901,390,0,0,2019-12-04 04:26:58,pc,win,ie
3648,1901,23,3,0,2019-12-04 04:27:11,pc,win,ie
3649,978,215,2,0,2019-12-04 04:27:17,mobile,ios,safari
3650,978,274,2,0,2019-12-04 04:27:25,mobile,ios,safari
3651,2061,23,0,0,2019-12-04 04:30:17,mobile,android,chrome
3652,2061,344,1,0,2019-12-04 04:30:18,mobile,android,chrome
3653,2061,46,2,0,2019-12-04 04:30:23,mobile,android,chrome
3654,2061,269,3,0,2019-12-04 04:30:23,mobile,android,chrome
3655,3633,486,2,0,2019-12-04 04:30:24,pc,win,ie
3656,2061,327,0,0,2019-12-04 04:30:26,mobile,android,chrome
3657,2061,409,0,0,2019-12-04 04:30:28,mobile,android,chrome
3658,2061,212,1,0,2019-12-04 04:30:32,mobile,android,chrome
3659,2061,242,2,0,2019-12-04 04:30:35,mobile,android,chrome
3660,2061,410,1,0,2019-12-04 04:30:36,mobile,android,chrome
3661,3633,486,3,0,2019-12-04 04:30:38,pc,win,ie
3662,2061,70,1,0,2019-12-04 04:30:41,mobile,android,chrome
3663,2061,108,1,0,2019-12-04 04:30:42,mobile,android,chrome
3664,2061,298,0,0,2019-12-04 04:30:42,mobile,android,chrome
3665,2061,212,0,0,2019-12-04 04:30:44,mobile,android,chrome
3666,2061,360,4,0,2019-12-04 04:30:49,mobile,android,chrome
3667,2061,242,1,0,2019-12-04 04:30:50,mobile,android,chrome
3668,2061,244,0,0,2019-12-04 04:30:50,mobile,android,chrome
3669,2061,6,1,0,2019-12-04 04:30:56,mobile,android,chrome
3670,2061,212,3,0,2019-12-04 04:31:00,mobile,android,chrome
3671,2061,396,3,0,2019-12-04 04:31:05,mobile,android,chrome
3672,2061,396,2,0,2019-12-04 04:31:12,mobile,android,chrome
3673,2061,233,2,0,2019-12-04 04:31:16,mobile,android,chrome
3674,2061,244,4,0,2019-12-04 04:31:17,mobile,android,chrome
3675,2061,360,1,0,2019-12-04 04:31:20,mobile,android,chrome
3676,2061,298,0,0,2019-12-04 04:31:24,mobile,android,chrome
3677,2061,298,3,0,2019-12-04 04:31:26,mobile,android,chrome
3678,2061,396,3,0,2019-12-04 04:31:28,mobile,android,chrome
3679,2061,6,0,0,2019-12-04 04:31:29,mobile,android,chrome
3680,2061,233,1,0,2019-12-04 04:31:30,mobile,android,chrome
3681,650,260,1,0,2019-12-04 04:32:14,mobile,ios,safari
3682,650,386,0,0,2019-12-04 04:32:35,mobile,ios,safari
3683,650,62,3,0,2019-12-04 04:32:45,mobile,ios,safari
3684,650,439,1,0,2019-12-04 04:33:04,mobile,ios,safari
3685,650,240,0,0,2019-12-04 04:33:26,mobile,ios,safari
3686,650,95,3,0,2019-12-04 04:33:38,mobile,ios,safari
3687,650,349,3,0,2019-12-04 04:34:10,mobile,ios,safari
3688,3751,180,2,1,2019-12-04 04:40:36,pc,win,edge
3689,3751,199,2,0,2019-12-04 04:41:01,pc,win,edge
3690,3751,127,4,0,2019-12-04 04:41:34,pc,win,edge
3691,3751,73,1,0,2019-12-04 04:41:57,pc,win,edge
3692,3751,199,0,0,2019-12-04 04:42:04,pc,win,edge
3693,3751,153,2,0,2019-12-04 04:42:13,pc,win,edge
3694,4816,293,4,0,2019-12-04 04:56:05,mobile,android,chrome
3695,4991,479,1,0,2019-12-04 04:59:08,mobile,android,chrome
3696,4991,479,1,0,2019-12-04 04:59:17,mobile,android,chrome
3697,4991,36,0,0,2019-12-04 04:59:56,mobile,android,chrome
3698,4063,217,2,0,2019-12-04 05:12:08,pc,win,ie
3699,4063,226,4,0,2019-12-04 05:12:12,pc,win,ie
3700,4063,162,0,0,2019-12-04 05:12:48,pc,win,ie
3701,4063,104,1,0,2019-12-04 05:13:18,pc,win,ie
3702,976,15,4,0,2019-12-04 05:18:28,mobile,android,default
3703,976,315,2,0,2019-12-04 05:18:44,mobile,android,default
3704,976,100,1,0,2019-12-04 05:18:57,mobile,android,default
3705,976,100,4,0,2019-12-04 05:18:59,mobile,android,default
3706,3719,309,1,0,2019-12-04 05:19:06,mobile,android,chrome
3707,976,7,2,0,2019-12-04 05:19:21,mobile,android,default
3708,3719,124,4,0,2019-12-04 05:19:31,mobile,android,chrome
3709,3719,309,2,0,2019-12-04 05:19:37,mobile,android,chrome
3710,2674,4,0,0,2019-12-04 05:20:38,mobile,android,chrome
3711,2674,316,4,0,2019-12-04 05:20:45,mobile,android,chrome
3712,2674,56,3,0,2019-12-04 05:21:08,mobile,android,chrome
3713,2674,40,0,0,2019-12-04 05:21:12,mobile,android,chrome
3714,4052,239,3,0,2019-12-04 05:33:06,mobile,ios,safari
3715,4052,201,4,0,2019-12-04 05:33:48,mobile,ios,safari
3716,4052,354,4,0,2019-12-04 05:33:55,mobile,ios,safari
3717,4052,354,3,0,2019-12-04 05:34:17,mobile,ios,safari
3718,4052,354,3,0,2019-12-04 05:34:20,mobile,ios,safari
3719,4052,354,1,0,2019-12-04 05:35:01,mobile,ios,safari
3720,3270,256,3,0,2019-12-04 05:40:11,mobile,ios,safari
3721,2704,95,1,0,2019-12-04 05:48:19,pc,mac,safari
3722,2704,87,2,0,2019-12-04 05:48:42,pc,mac,safari
3723,1915,29,0,0,2019-12-04 05:54:52,mobile,ios,safari
3724,3285,217,1,1,2019-12-04 06:01:21,mobile,android,chrome
3725,3285,60,2,0,2019-12-04 06:01:51,mobile,android,chrome
3726,2781,122,1,1,2019-12-04 06:05:30,mobile,ios,safari
3727,2781,42,2,0,2019-12-04 06:05:57,mobile,ios,safari
3728,2781,442,1,0,2019-12-04 06:06:46,mobile,ios,safari
3729,2781,164,0,0,2019-12-04 06:07:34,mobile,ios,safari
3730,2781,176,0,0,2019-12-04 06:08:05,mobile,ios,safari
3731,373,115,4,0,2019-12-04 06:11:44,pc,win,ie
3732,373,225,0,0,2019-12-04 06:11:52,pc,win,ie
3733,373,275,3,0,2019-12-04 06:12:06,pc,win,ie
3734,373,383,0,0,2019-12-04 06:12:12,pc,win,ie
3735,373,154,3,0,2019-12-04 06:12:32,pc,win,ie
3736,373,367,3,0,2019-12-04 06:12:39,pc,win,ie
3737,373,407,1,0,2019-12-04 06:12:53,pc,win,ie
3738,373,154,1,0,2019-12-04 06:12:56,pc,win,ie
3739,373,496,1,0,2019-12-04 06:12:56,pc,win,ie
3740,373,426,4,0,2019-12-04 06:13:01,pc,win,ie
3741,373,341,1,0,2019-12-04 06:13:16,pc,win,ie
3742,373,476,2,0,2019-12-04 06:13:23,pc,win,ie
3743,3455,401,4,0,2019-12-04 06:23:34,mobile,ios,safari
3744,3455,280,3,0,2019-12-04 06:24:52,mobile,ios,safari
3745,3455,326,4,0,2019-12-04 06:25:25,mobile,ios,safari
3746,3706,244,2,0,2019-12-04 06:26:31,mobile,ios,safari
3747,3706,244,1,0,2019-12-04 06:26:39,mobile,ios,safari
3748,3706,217,3,0,2019-12-04 06:27:01,mobile,ios,safari
3749,3706,141,4,0,2019-12-04 06:27:06,mobile,ios,safari
3750,3706,401,4,0,2019-12-04 06:27:34,mobile,ios,safari
3751,3706,24,1,0,2019-12-04 06:27:56,mobile,ios,safari
3752,3706,396,3,0,2019-12-04 06:28:17,mobile,ios,safari
3753,1569,279,4,0,2019-12-04 06:30:15,mobile,ios,safari
3754,1569,457,0,0,2019-12-04 06:31:49,mobile,ios,safari
3755,3555,391,4,0,2019-12-04 06:32:50,mobile,ios,safari
3756,3555,49,0,0,2019-12-04 06:33:23,mobile,ios,safari
3757,1442,40,1,0,2019-12-04 06:34:22,mobile,ios,safari
3758,1442,113,4,0,2019-12-04 06:34:32,mobile,ios,safari
3759,1442,25,3,0,2019-12-04 06:34:34,mobile,ios,safari
3760,1442,12,1,0,2019-12-04 06:34:58,mobile,ios,safari
3761,2371,198,1,0,2019-12-04 06:35:44,mobile,ios,safari
3762,3220,487,2,0,2019-12-04 06:35:46,pc,win,ie
3763,2718,114,3,0,2019-12-04 06:36:33,pc,win,ie
3764,2371,375,3,1,2019-12-04 06:36:37,mobile,ios,safari
3765,3220,167,3,0,2019-12-04 06:37:04,pc,win,ie
3766,2718,16,2,0,2019-12-04 06:37:25,pc,win,ie
3767,3067,348,1,0,2019-12-04 06:37:33,pc,mac,safari
3768,2371,272,1,0,2019-12-04 06:37:33,mobile,ios,safari
3769,2718,418,2,0,2019-12-04 06:37:50,pc,win,ie
3770,2371,272,3,0,2019-12-04 06:37:52,mobile,ios,safari
3771,2718,460,0,0,2019-12-04 06:37:58,pc,win,ie
3772,3036,121,4,0,2019-12-04 06:42:41,mobile,android,chrome
3773,3036,314,4,0,2019-12-04 06:43:12,mobile,android,chrome
3774,3036,467,4,0,2019-12-04 06:43:15,mobile,android,chrome
3775,3036,282,4,0,2019-12-04 06:43:31,mobile,android,chrome
3776,368,492,4,1,2019-12-04 06:45:45,mobile,ios,safari
3777,368,33,3,0,2019-12-04 06:46:01,mobile,ios,safari
3778,368,33,3,0,2019-12-04 06:46:14,mobile,ios,safari
3779,368,492,2,0,2019-12-04 06:46:23,mobile,ios,safari
3780,368,454,3,0,2019-12-04 06:46:42,mobile,ios,safari
3781,2590,147,1,0,2019-12-04 06:49:07,mobile,ios,safari
3782,2590,119,3,0,2019-12-04 06:49:49,mobile,ios,safari
3783,2590,156,2,0,2019-12-04 06:50:19,mobile,ios,safari
3784,2590,119,0,0,2019-12-04 06:50:20,mobile,ios,safari
3785,606,401,0,0,2019-12-04 06:50:25,pc,win,ie
3786,606,24,3,0,2019-12-04 06:50:33,pc,win,ie
3787,606,126,1,0,2019-12-04 06:50:35,pc,win,ie
3788,606,126,4,0,2019-12-04 06:50:38,pc,win,ie
3789,606,118,0,0,2019-12-04 06:50:44,pc,win,ie
3790,606,197,2,1,2019-12-04 06:50:52,pc,win,ie
3791,2590,142,4,0,2019-12-04 06:50:56,mobile,ios,safari
3792,606,97,3,0,2019-12-04 06:50:57,pc,win,ie
3793,606,197,0,0,2019-12-04 06:50:59,pc,win,ie
3794,606,344,3,0,2019-12-04 06:50:59,pc,win,ie
3795,606,215,0,0,2019-12-04 06:51:02,pc,win,ie
3796,606,16,2,0,2019-12-04 06:51:04,pc,win,ie
3797,606,97,3,0,2019-12-04 06:51:11,pc,win,ie
3798,606,322,0,0,2019-12-04 06:51:19,pc,win,ie
3799,606,114,4,0,2019-12-04 06:51:22,pc,win,ie
3800,2590,156,0,0,2019-12-04 06:51:22,mobile,ios,safari
3801,606,69,2,0,2019-12-04 06:51:26,pc,win,ie
3802,606,119,2,0,2019-12-04 06:51:32,pc,win,ie
3803,606,119,2,0,2019-12-04 06:51:37,pc,win,ie
3804,606,447,1,0,2019-12-04 06:51:43,pc,win,ie
3805,606,147,0,0,2019-12-04 06:51:47,pc,win,ie
3806,1725,167,1,0,2019-12-04 06:52:31,pc,win,ie
3807,1725,215,2,0,2019-12-04 06:53:35,pc,win,ie
3808,1725,125,4,0,2019-12-04 06:53:46,pc,win,ie
3809,1725,125,3,0,2019-12-04 06:54:00,pc,win,ie
3810,4287,114,1,0,2019-12-04 06:54:12,mobile,ios,safari
3811,4287,125,4,0,2019-12-04 06:54:20,mobile,ios,safari
3812,1725,16,1,0,2019-12-04 06:54:37,pc,win,ie
3813,4287,344,1,0,2019-12-04 06:55:00,mobile,ios,safari
3814,255,352,4,0,2019-12-04 06:55:32,mobile,android,default
3815,255,182,0,0,2019-12-04 06:55:56,mobile,android,default
3816,255,390,1,0,2019-12-04 06:56:16,mobile,android,default
3817,255,364,3,0,2019-12-04 06:56:21,mobile,android,default
3818,1252,297,0,0,2019-12-04 06:57:20,pc,win,edge
3819,3654,57,2,0,2019-12-04 06:57:27,mobile,ios,safari
3820,3654,147,3,0,2019-12-04 06:58:06,mobile,ios,safari
3821,1252,431,0,0,2019-12-04 06:58:22,pc,win,edge
3822,1009,298,4,0,2019-12-04 06:58:41,mobile,ios,safari
3823,4937,67,3,0,2019-12-04 06:59:18,pc,win,chrome
3824,1252,413,4,0,2019-12-04 06:59:19,pc,win,edge
3825,4937,84,2,0,2019-12-04 06:59:37,pc,win,chrome
3826,1009,498,3,0,2019-12-04 06:59:48,mobile,ios,safari
3827,4937,206,4,0,2019-12-04 07:00:00,pc,win,chrome
3828,2852,491,0,0,2019-12-04 07:06:51,mobile,android,chrome
3829,2852,132,3,0,2019-12-04 07:07:51,mobile,android,chrome
3830,1021,438,3,1,2019-12-04 07:18:07,pc,win,ie
3831,1021,438,4,0,2019-12-04 07:19:39,pc,win,ie
3832,1816,457,4,0,2019-12-04 07:19:44,mobile,android,default
3833,1816,20,3,0,2019-12-04 07:20:03,mobile,android,default
3834,1021,0,1,0,2019-12-04 07:20:23,pc,win,ie
3835,1348,431,1,1,2019-12-04 07:38:42,mobile,ios,safari
3836,1348,297,1,0,2019-12-04 07:39:30,mobile,ios,safari
3837,3504,255,4,0,2019-12-04 07:40:08,pc,win,ie
3838,814,186,1,0,2019-12-04 07:40:14,mobile,android,chrome
3839,814,431,3,0,2019-12-04 07:40:27,mobile,android,chrome
3840,1348,413,0,0,2019-12-04 07:40:40,mobile,ios,safari
3841,814,485,1,0,2019-12-04 07:40:43,mobile,android,chrome
3842,1348,161,4,0,2019-12-04 07:41:28,mobile,ios,safari
3843,3749,481,1,0,2019-12-04 07:48:10,mobile,ios,safari
3844,3749,481,0,0,2019-12-04 07:49:09,mobile,ios,safari
3845,3749,151,1,0,2019-12-04 07:49:42,mobile,ios,safari
3846,3749,493,4,0,2019-12-04 07:50:28,mobile,ios,safari
3847,3749,151,2,0,2019-12-04 07:50:54,mobile,ios,safari
3848,2118,4,1,0,2019-12-04 07:51:38,pc,win,ie
3849,2118,281,0,0,2019-12-04 07:52:08,pc,win,ie
3850,2118,275,2,0,2019-12-04 07:52:55,pc,win,ie
3851,2118,313,4,0,2019-12-04 07:53:29,pc,win,ie
3852,2118,308,3,0,2019-12-04 07:54:06,pc,win,ie
3853,2118,4,1,0,2019-12-04 07:54:18,pc,win,ie
3854,4368,318,4,0,2019-12-04 07:56:53,mobile,ios,safari
3855,4368,120,2,0,2019-12-04 07:56:54,mobile,ios,safari
3856,4368,102,2,0,2019-12-04 07:57:40,mobile,ios,safari
3857,1956,327,1,0,2019-12-04 07:59:51,pc,win,ie
3858,4453,339,3,0,2019-12-04 08:03:45,pc,win,ie
3859,4453,339,1,0,2019-12-04 08:04:00,pc,win,ie
3860,4453,221,3,0,2019-12-04 08:04:05,pc,win,ie
3861,4453,272,2,0,2019-12-04 08:04:13,pc,win,ie
